date,region,numtotal,numtested,numactive,numtoday,ratetested
2020-09-27,Nova Scotia,1087,93507.0,1.0,0,96261.0
2020-09-27,Prince Edward Island,58,36464.0,1.0,0,232333.0
2020-09-27,Yukon,15,3280.0,0.0,0,80286.0
2020-09-27,Northwest Territories,5,4404.0,0.0,0,98247.0
2020-09-27,Canada,153125,7117709.0,12759.0,1454,189355.0
2020-09-28,British Columbia,8908,422878.0,1329.0,267,83386.0
2020-09-28,Alberta,17749,1001638.0,1549.0,406,229139.0
2020-09-28,Saskatchewan,1892,156720.0,149.0,14,133440.0
2020-09-28,Manitoba,1919,174984.0,618.0,39,127775.0
2020-09-28,Ontario,50531,3723464.0,4564.0,700,255617.0
2020-09-28,Quebec,72651,1492789.0,5196.0,750,175933.0
2020-09-28,Newfoundland and Labrador,273,41130.0,2.0,0,78862.0
2020-09-28,New Brunswick,200,65428.0,7.0,0,84225.0
2020-09-28,Nova Scotia,1087,94198.0,1.0,0,96972.0
2020-09-28,Prince Edward Island,58,36605.0,1.0,0,233232.0
2020-09-28,Yukon,15,3342.0,0.0,0,81803.0
2020-09-28,Northwest Territories,5,4464.0,0.0,0,99585.0
2020-09-28,Canada,155301,7220108.0,13416.0,2176,192079.0
2020-09-29,British Columbia,9013,429637.0,1294.0,105,84719.0
2020-09-29,Alberta,17909,1012136.0,1571.0,160,231540.0
2020-09-29,Saskatchewan,1899,157787.0,138.0,7,134348.0
2020-09-29,Manitoba,1953,176888.0,606.0,34,129166.0
2020-09-29,Ontario,51085,3760584.0,4791.0,554,258166.0
2020-09-29,Quebec,73450,1508322.0,5522.0,799,177764.0
2020-09-29,Newfoundland and Labrador,273,41471.0,2.0,0,79516.0
2020-09-29,New Brunswick,200,66144.0,6.0,0,85146.0
2020-09-29,Nova Scotia,1087,94803.0,1.0,0,97595.0
2020-09-29,Prince Edward Island,59,36875.0,2.0,1,234952.0
2020-09-29,Yukon,15,3376.0,0.0,0,82636.0
2020-09-29,Northwest Territories,5,4513.0,0.0,0,100678.0
2020-09-29,Canada,156961,7295024.0,13933.0,1660,194072.0
2020-09-30,British Columbia,9138,433803.0,1313.0,125,85540.0
2020-09-30,Alberta,18062,1012136.0,1582.0,153,231540.0
2020-09-30,Saskatchewan,1913,158711.0,139.0,14,135135.0
2020-09-30,Manitoba,1993,178777.0,599.0,40,130545.0
2020-09-30,Ontario,51710,3795168.0,4955.0,625,260540.0
2020-09-30,Quebec,74288,1524727.0,5890.0,838,179698.0
2020-09-30,Newfoundland and Labrador,274,42005.0,2.0,1,80540.0
2020-09-30,New Brunswick,200,66947.0,6.0,0,86180.0
2020-09-30,Nova Scotia,1088,95574.0,2.0,1,98388.0
2020-09-30,Prince Edward Island,59,37658.0,2.0,0,239941.0
2020-09-30,Yukon,15,3402.0,0.0,0,83272.0
2020-09-30,Northwest Territories,5,4564.0,0.0,0,101816.0
2020-09-30,Canada,158758,7355960.0,14490.0,1797,195693.0
2020-10-01,British Columbia,9220,440223.0,1290.0,82,86806.0
2020-10-01,Alberta,18235,1012136.0,1596.0,173,231540.0
2020-10-01,Saskatchewan,1927,160355.0,144.0,14,136535.0
2020-10-01,Manitoba,2029,180920.0,621.0,36,132110.0
2020-10-01,Ontario,52248,3833517.0,4975.0,538,263173.0
2020-10-01,Quebec,75221,1540680.0,6227.0,933,181578.0
2020-10-01,Newfoundland and Labrador,275,42556.0,3.0,1,81596.0
2020-10-01,New Brunswick,200,67677.0,6.0,0,87120.0
2020-10-01,Nova Scotia,1088,96405.0,2.0,0,99244.0
2020-10-01,Prince Edward Island,59,38011.0,2.0,0,242190.0
2020-10-01,Yukon,15,3428.0,0.0,0,83909.0
2020-10-01,Northwest Territories,5,4608.0,0.0,0,102797.0
2020-10-01,Canada,160535,7423052.0,14866.0,1777,197478.0
2020-10-02,British Columbia,9381,447533.0,1330.0,161,88248.0
2020-10-02,Alberta,18357,1012136.0,1558.0,122,231540.0
2020-10-02,Saskatchewan,1940,162094.0,147.0,13,138016.0
2020-10-02,Manitoba,2072,182263.0,652.0,43,133091.0
2020-10-02,Ontario,52980,3872299.0,5203.0,732,265835.0
2020-10-02,Quebec,76273,1556720.0,6733.0,1052,183468.0
2020-10-02,Newfoundland and Labrador,275,43054.0,3.0,0,82551.0
2020-10-02,New Brunswick,200,68336.0,5.0,0,87968.0
2020-10-02,Nova Scotia,1089,97118.0,3.0,1,99978.0
2020-10-02,Prince Edward Island,59,38011.0,2.0,0,242190.0
2020-10-02,Yukon,15,3452.0,0.0,0,84496.0
2020-10-02,Northwest Territories,5,4608.0,0.0,0,102797.0
2020-10-02,Canada,162659,7490205.0,15636.0,2124,199264.0
2020-10-03,British Columbia,9381,454637.0,1330.0,0,89648.0
2020-10-03,Alberta,18357,1012136.0,1558.0,0,231540.0
2020-10-03,Saskatchewan,1954,164291.0,148.0,14,139886.0
2020-10-03,Manitoba,2108,182263.0,677.0,36,133091.0
2020-10-03,Ontario,53633,3917041.0,5380.0,653,268907.0
2020-10-03,Quebec,77380,1573445.0,7035.0,1107,185439.0
2020-10-03,Newfoundland and Labrador,276,43714.0,3.0,1,83817.0
2020-10-03,New Brunswick,201,68874.0,6.0,1,88661.0
2020-10-03,Nova Scotia,1089,97863.0,3.0,0,100745.0
2020-10-03,Prince Edward Island,59,38669.0,2.0,0,246383.0
2020-10-03,Yukon,15,3452.0,0.0,0,84496.0
2020-10-03,Northwest Territories,5,4649.0,0.0,0,103712.0
2020-10-03,Canada,164471,7563615.0,16142.0,1812,201217.0
2020-10-04,British Columbia,9381,459797.0,1330.0,0,90666.0
2020-10-04,Alberta,18357,1012136.0,1558.0,0,231540.0
2020-10-04,Saskatchewan,1959,165343.0,153.0,5,140782.0
2020-10-04,Manitoba,2140,182263.0,696.0,32,133091.0
2020-10-04,Ontario,54199,3955405.0,5405.0,566,271540.0
2020-10-04,Quebec,78459,1589532.0,7277.0,1079,187335.0
2020-10-04,Newfoundland and Labrador,277,44122.0,4.0,1,84599.0
2020-10-04,New Brunswick,201,69308.0,3.0,0,89219.0
2020-10-04,Nova Scotia,1089,98384.0,3.0,0,101281.0
2020-10-04,Prince Edward Island,61,38821.0,3.0,2,247351.0
2020-10-04,Yukon,15,3452.0,0.0,0,84496.0
2020-10-04,Northwest Territories,5,4649.0,0.0,0,103712.0
2020-10-04,Canada,166156,7625793.0,16432.0,1685,202872.0
2020-10-05,British Columbia,9739,469080.0,1382.0,358,92496.0
2020-10-05,Alberta,18935,1012136.0,1783.0,578,231540.0
2020-10-05,Saskatchewan,1968,167284.0,143.0,9,142435.0
2020-10-05,Manitoba,2191,187564.0,739.0,51,136962.0
2020-10-05,Ontario,54814,3992352.0,5474.0,615,274077.0
2020-10-05,Quebec,79650,1604262.0,7586.0,1191,189071.0
2020-10-05,Newfoundland and Labrador,277,44362.0,4.0,0,85059.0
2020-10-05,New Brunswick,203,69649.0,5.0,2,89658.0
2020-10-05,Nova Scotia,1089,98840.0,3.0,0,101751.0
2020-10-05,Prince Edward Island,61,39012.0,3.0,0,248568.0
2020-10-05,Yukon,15,3488.0,0.0,0,85377.0
2020-10-05,Northwest Territories,5,4649.0,0.0,0,103712.0
2020-10-05,Canada,168960,7695259.0,17122.0,2804,204720.0
2020-10-06,British Columbia,9841,475242.0,1413.0,102,93711.0
2020-10-06,Alberta,19211,1078066.0,1900.0,276,246623.0
2020-10-06,Saskatchewan,1984,168448.0,139.0,16,143426.0
2020-10-06,Manitoba,2246,189476.0,781.0,55,138358.0
2020-10-06,Ontario,55362,4033008.0,5469.0,548,276868.0
2020-10-06,Quebec,81014,1616838.0,8082.0,1364,190553.0
2020-10-06,Newfoundland and Labrador,277,44809.0,4.0,0,85916.0
2020-10-06,New Brunswick,205,69953.0,5.0,2,90050.0
2020-10-06,Nova Scotia,1089,99273.0,3.0,0,102196.0
2020-10-06,Prince Edward Island,61,39349.0,3.0,0,250715.0
2020-10-06,Yukon,15,3522.0,0.0,0,86209.0
2020-10-06,Northwest Territories,5,4666.0,0.0,0,104091.0
2020-10-06,Canada,171323,7825231.0,17799.0,2363,208177.0
2020-10-07,British Columbia,9956,480828.0,1416.0,115,94813.0
2020-10-07,Alberta,19354,1085790.0,1910.0,143,248390.0
2020-10-07,Saskatchewan,1994,169712.0,138.0,10,144502.0
2020-10-07,Manitoba,2278,191881.0,803.0,32,140114.0
2020-10-07,Ontario,55945,4074870.0,5344.0,583,279742.0
2020-10-07,Quebec,81914,1629846.0,8273.0,900,192086.0
2020-10-07,Newfoundland and Labrador,277,45170.0,4.0,0,86609.0
2020-10-07,New Brunswick,222,70602.0,22.0,17,90885.0
2020-10-07,Nova Scotia,1089,99867.0,3.0,0,102808.0
2020-10-07,Prince Edward Island,61,39806.0,3.0,0,253627.0
2020-10-07,Yukon,15,3542.0,0.0,0,86699.0
2020-10-07,Northwest Territories,5,4704.0,0.0,0,104939.0
2020-10-07,Canada,173123,7899256.0,17916.0,1800,210147.0
2020-10-08,British Columbia,10066,486193.0,1423.0,110,95871.0
2020-10-08,Alberta,19718,1095515.0,2097.0,364,250614.0
2020-10-08,Saskatchewan,2012,171008.0,143.0,18,145605.0
2020-10-08,Manitoba,2344,194567.0,863.0,66,142075.0
2020-10-08,Ontario,56742,4121773.0,5442.0,797,282962.0
2020-10-08,Quebec,82992,1646826.0,8492.0,1078,194088.0
2020-10-08,Newfoundland and Labrador,277,45731.0,4.0,0,87684.0
2020-10-08,New Brunswick,225,71263.0,24.0,3,91736.0
2020-10-08,Nova Scotia,1089,100551.0,3.0,0,103512.0
2020-10-08,Prince Edward Island,61,40155.0,3.0,0,255851.0
2020-10-08,Yukon,15,3561.0,0.0,0,87164.0
2020-10-08,Northwest Territories,5,4745.0,0.0,0,105854.0
2020-10-08,Canada,175559,7984582.0,18494.0,2436,212417.0
2020-10-09,British Columbia,10185,493698.0,1438.0,119,97351.0
2020-10-09,Alberta,19995,1110134.0,2225.0,277,253959.0
2020-10-09,Saskatchewan,2034,172732.0,139.0,22,147073.0
2020-10-09,Manitoba,2428,197550.0,933.0,84,144253.0
2020-10-09,Ontario,57681,4165218.0,5652.0,939,285944.0
2020-10-09,Quebec,84094,1661851.0,8572.0,1102,195858.0
2020-10-09,Newfoundland and Labrador,279,46134.0,6.0,2,88457.0
2020-10-09,New Brunswick,238,72030.0,37.0,13,92723.0
2020-10-09,Nova Scotia,1089,101273.0,3.0,0,104255.0
2020-10-09,Prince Edward Island,61,40572.0,3.0,0,258508.0
2020-10-09,Yukon,15,3588.0,0.0,0,87825.0
2020-10-09,Northwest Territories,5,4786.0,0.0,0,106768.0
2020-10-09,Canada,178117,8072318.0,19008.0,2558,214751.0
2020-10-10,British Columbia,10185,501496.0,1438.0,0,98888.0
2020-10-10,Alberta,19995,1119324.0,2225.0,0,256061.0
2020-10-10,Saskatchewan,2068,174017.0,161.0,34,148167.0
2020-10-10,Manitoba,2524,197550.0,1017.0,96,144253.0
2020-10-10,Ontario,58490,4208067.0,5754.0,809,288886.0
2020-10-10,Quebec,85191,1677747.0,8545.0,1097,197732.0
2020-10-10,Newfoundland and Labrador,282,46359.0,9.0,3,88888.0
2020-10-10,New Brunswick,258,72634.0,57.0,20,93501.0
2020-10-10,Nova Scotia,1092,101708.0,5.0,3,104703.0
2020-10-10,Prince Edward Island,61,40908.0,3.0,0,260648.0
2020-10-10,Yukon,15,3588.0,0.0,0,87825.0
2020-10-10,Northwest Territories,5,4786.0,0.0,0,106768.0
2020-10-10,Canada,180179,8150945.0,19214.0,2062,216842.0
2020-10-11,British Columbia,10185,501496.0,1438.0,0,98888.0
2020-10-11,Alberta,19995,1127392.0,2225.0,0,257907.0
2020-10-11,Saskatchewan,2092,176224.0,179.0,24,150047.0
2020-10-11,Manitoba,2578,197550.0,1063.0,54,144253.0
2020-10-11,Ontario,59139,4250762.0,5697.0,649,291817.0
2020-10-11,Quebec,86133,1691452.0,8341.0,942,199347.0
2020-10-11,Newfoundland and Labrador,282,46565.0,9.0,0,89283.0
2020-10-11,New Brunswick,272,73335.0,71.0,14,94403.0
2020-10-11,Nova Scotia,1092,101708.0,4.0,0,104703.0
2020-10-11,Prince Edward Island,63,41156.0,5.0,2,262229.0
2020-10-11,Yukon,15,3588.0,0.0,0,87825.0
2020-10-11,Northwest Territories,5,4786.0,0.0,0,106768.0
2020-10-11,Canada,181864,8218788.0,19032.0,1685,218647.0
2020-10-12,British Columbia,10185,501496.0,1438.0,0,98888.0
2020-10-12,Alberta,19995,1137287.0,2225.0,0,260170.0
2020-10-12,Saskatchewan,2140,177910.0,215.0,48,151482.0
2020-10-12,Manitoba,2655,197550.0,1131.0,77,144253.0
2020-10-12,Ontario,59139,4250762.0,5697.0,0,291817.0
2020-10-12,Quebec,86976,1702243.0,8154.0,843,200619.0
2020-10-12,Newfoundland and Labrador,283,46792.0,9.0,1,89719.0
2020-10-12,New Brunswick,278,74018.0,76.0,6,95282.0
2020-10-12,Nova Scotia,1092,102476.0,4.0,0,105494.0
2020-10-12,Prince Edward Island,63,41407.0,5.0,0,263828.0
2020-10-12,Yukon,15,3588.0,0.0,0,87825.0
2020-10-12,Northwest Territories,5,4786.0,0.0,0,106768.0
2020-10-12,Canada,182839,8243089.0,18954.0,975,219294.0
2020-10-13,British Columbia,10734,501496.0,1510.0,549,98888.0
2020-10-13,Alberta,20956,1143870.0,2615.0,961,261676.0
2020-10-13,Saskatchewan,2174,179463.0,238.0,34,152804.0
2020-10-13,Manitoba,2779,207039.0,1248.0,124,151182.0
2020-10-13,Ontario,60692,4316254.0,5946.0,1553,296313.0
2020-10-13,Quebec,87791,1702243.0,8087.0,815,200619.0
2020-10-13,Newfoundland and Labrador,283,47064.0,8.0,0,90240.0
2020-10-13,New Brunswick,284,74678.0,82.0,6,96132.0
2020-10-13,Nova Scotia,1092,102916.0,4.0,0,105947.0
2020-10-13,Prince Edward Island,63,41527.0,3.0,0,264593.0
2020-10-13,Yukon,15,3646.0,0.0,0,89245.0
2020-10-13,Northwest Territories,5,4786.0,0.0,0,106768.0
2020-10-13,Canada,186881,8327756.0,19741.0,4042,221546.0
2020-10-14,British Columbia,10892,526418.0,1530.0,158,103803.0
2020-10-14,Alberta,21199,1152435.0,2689.0,243,263636.0
2020-10-14,Saskatchewan,2199,180637.0,254.0,25,153804.0
2020-10-14,Manitoba,2925,209302.0,1374.0,146,152835.0
2020-10-14,Ontario,61413,4347407.0,5884.0,721,298451.0
2020-10-14,Quebec,88994,1724288.0,8534.0,1203,203217.0
2020-10-14,Newfoundland and Labrador,283,47366.0,8.0,0,90819.0
2020-10-14,New Brunswick,292,75325.0,90.0,8,96965.0
2020-10-14,Nova Scotia,1092,103439.0,4.0,0,106485.0
2020-10-14,Prince Edward Island,63,41825.0,3.0,0,266491.0
2020-10-14,Yukon,15,3678.0,0.0,0,90028.0
2020-10-14,Northwest Territories,5,4786.0,0.0,0,106768.0
2020-10-14,Canada,189387,8419714.0,20372.0,2506,223993.0
2020-10-15,British Columbia,11034,531218.0,1527.0,142,104749.0
2020-10-15,Alberta,21443,1152435.0,2738.0,244,263636.0
2020-10-15,Saskatchewan,2232,182263.0,271.0,33,155189.0
2020-10-15,Manitoba,3098,211508.0,1527.0,173,154446.0
2020-10-15,Ontario,62196,4386061.0,5883.0,783,301105.0
2020-10-15,Quebec,89963,1724288.0,8491.0,969,203217.0
2020-10-15,Newfoundland and Labrador,284,47753.0,9.0,1,91561.0
2020-10-15,New Brunswick,292,76271.0,89.0,0,98183.0
2020-10-15,Nova Scotia,1092,104084.0,3.0,0,107149.0
2020-10-15,Prince Edward Island,63,42431.0,3.0,0,270352.0
2020-10-15,Yukon,15,3703.0,0.0,0,90640.0
2020-10-15,Northwest Territories,5,4950.0,0.0,0,110427.0
2020-10-15,Canada,191732,8469789.0,20543.0,2345,225325.0
2020-10-16,British Columbia,11189,536667.0,1551.0,155,105824.0
2020-10-16,Alberta,21775,1167241.0,2836.0,332,267023.0
2020-10-16,Saskatchewan,2270,184063.0,299.0,38,156721.0
2020-10-16,Manitoba,3173,213607.0,1582.0,75,155978.0
2020-10-16,Ontario,62908,4423309.0,5873.0,712,303662.0
2020-10-16,Quebec,91018,1749283.0,8488.0,1055,206163.0
2020-10-16,Newfoundland and Labrador,287,48093.0,12.0,3,92213.0
2020-10-16,New Brunswick,297,77051.0,92.0,5,99187.0
2020-10-16,Nova Scotia,1093,104758.0,4.0,1,107843.0
2020-10-16,Prince Edward Island,63,42832.0,3.0,0,272907.0
2020-10-16,Yukon,15,3717.0,0.0,0,90983.0
2020-10-16,Northwest Territories,5,4975.0,0.0,0,110985.0
2020-10-16,Canada,194106,8558420.0,20740.0,2374,227683.0
2020-10-17,British Columbia,11189,543791.0,1551.0,0,107228.0
2020-10-17,Alberta,21775,1167241.0,2836.0,0,267023.0
2020-10-17,Saskatchewan,2306,185840.0,326.0,36,158234.0
2020-10-17,Manitoba,3258,213607.0,1648.0,85,155978.0
2020-10-17,Ontario,63713,4466569.0,5986.0,805,306632.0
2020-10-17,Quebec,92297,1762039.0,8663.0,1279,207666.0
2020-10-17,Newfoundland and Labrador,287,48371.0,11.0,0,92746.0
2020-10-17,New Brunswick,305,77808.0,100.0,8,100161.0
2020-10-17,Nova Scotia,1095,105561.0,5.0,2,108669.0
2020-10-17,Prince Edward Island,63,43113.0,3.0,0,274698.0
2020-10-17,Yukon,15,3717.0,0.0,0,90983.0
2020-10-17,Northwest Territories,5,4975.0,0.0,0,110985.0
2020-10-17,Canada,196321,8625475.0,21129.0,2215,229466.0
2020-10-18,British Columbia,11189,543791.0,1551.0,0,107228.0
2020-10-18,Alberta,21775,1167241.0,2836.0,0,267023.0
2020-10-18,Saskatchewan,2330,187761.0,342.0,24,159870.0
2020-10-18,Manitoba,3302,213607.0,1675.0,44,155978.0
2020-10-18,Ontario,64371,4506083.0,5954.0,658,309345.0
2020-10-18,Quebec,93391,1773248.0,8794.0,1094,208987.0
2020-10-18,Newfoundland and Labrador,287,48737.0,11.0,0,93448.0
2020-10-18,New Brunswick,310,78500.0,104.0,5,101052.0
2020-10-18,Nova Scotia,1097,106001.0,6.0,2,109122.0
2020-10-18,Prince Edward Island,63,43406.0,3.0,0,276565.0
2020-10-18,Yukon,15,3717.0,0.0,0,90983.0
2020-10-18,Northwest Territories,5,4975.0,0.0,0,110985.0
2020-10-18,Canada,198148,8679910.0,21276.0,1827,230915.0
2020-10-19,British Columbia,11687,543791.0,1681.0,498,107228.0
2020-10-19,Alberta,22673,1190239.0,3138.0,898,272284.0
2020-10-19,Saskatchewan,2396,189170.0,398.0,66,161069.0
2020-10-19,Manitoba,3382,220294.0,1743.0,80,160861.0
2020-10-19,Ontario,65075,4536905.0,6047.0,704,311461.0
2020-10-19,Quebec,94429,1782527.0,8856.0,1038,210081.0
2020-10-19,Newfoundland and Labrador,287,48914.0,11.0,0,93787.0
2020-10-19,New Brunswick,313,78880.0,103.0,3,101541.0
2020-10-19,Nova Scotia,1097,106360.0,6.0,0,109492.0
2020-10-19,Prince Edward Island,63,43530.0,3.0,0,277355.0
2020-10-19,Yukon,17,3751.0,2.0,2,91815.0
2020-10-19,Northwest Territories,5,5057.0,0.0,0,112814.0
2020-10-19,Canada,201437,8752279.0,21988.0,3289,232840.0
2020-10-20,British Columbia,11854,559072.0,1729.0,167,110242.0
2020-10-20,Alberta,22996,1197204.0,3203.0,323,273877.0
2020-10-20,Saskatchewan,2439,190908.0,427.0,43,162549.0
2020-10-20,Manitoba,3491,222635.0,1746.0,109,162571.0
2020-10-20,Ontario,65896,4560168.0,6237.0,821,313058.0
2020-10-20,Quebec,95216,1791271.0,8693.0,787,211111.0
2020-10-20,Newfoundland and Labrador,287,49171.0,11.0,0,94280.0
2020-10-20,New Brunswick,313,79274.0,95.0,0,102048.0
2020-10-20,Nova Scotia,1097,106822.0,5.0,0,109968.0
2020-10-20,Prince Edward Island,64,44039.0,3.0,1,280598.0
2020-10-20,Yukon,17,3785.0,2.0,0,92647.0
2020-10-20,Northwest Territories,5,5057.0,0.0,0,112814.0
2020-10-20,Canada,203688,8812267.0,22151.0,2251,234436.0
2020-10-21,British Columbia,12057,563137.0,1808.0,203,111043.0
2020-10-21,Alberta,23402,1205251.0,3372.0,406,275718.0
2020-10-21,Saskatchewan,2496,192572.0,469.0,57,163966.0
2020-10-21,Manitoba,3626,224779.0,1774.0,135,164136.0
2020-10-21,Ontario,66686,4591746.0,6299.0,790,315225.0
2020-10-21,Quebec,96288,1802240.0,8947.0,1072,212404.0
2020-10-21,Newfoundland and Labrador,287,49502.0,9.0,0,94915.0
2020-10-21,New Brunswick,319,79743.0,92.0,6,102652.0
2020-10-21,Nova Scotia,1097,107384.0,5.0,0,110546.0
2020-10-21,Prince Edward Island,64,44927.0,3.0,0,286256.0
2020-10-21,Yukon,17,3814.0,2.0,0,93357.0
2020-10-21,Northwest Territories,8,5158.0,3.0,3,115067.0
2020-10-21,Canada,206360,8873114.0,22783.0,2672,236054.0
2020-10-22,British Columbia,12331,569400.0,1961.0,274,112278.0
2020-10-22,Alberta,23829,1212809.0,3519.0,427,277447.0
2020-10-22,Saskatchewan,2558,194064.0,509.0,62,165237.0
2020-10-22,Manitoba,3773,227104.0,1806.0,147,165834.0
2020-10-22,Ontario,67527,4629335.0,6390.0,841,317806.0
2020-10-22,Quebec,97321,1814069.0,9194.0,1033,213798.0
2020-10-22,Newfoundland and Labrador,288,49846.0,9.0,1,95574.0
2020-10-22,New Brunswick,322,80186.0,81.0,3,103222.0
2020-10-22,Nova Scotia,1097,108136.0,4.0,0,111320.0
2020-10-22,Prince Edward Island,64,45311.0,3.0,0,288703.0
2020-10-22,Yukon,17,3845.0,2.0,0,94116.0
2020-10-22,Northwest Territories,8,5180.0,3.0,0,115558.0
2020-10-22,Canada,209148,8942196.0,23481.0,2788,237892.0
2020-10-23,British Columbia,12554,577939.0,2051.0,223,113962.0
2020-10-23,Alberta,24261,1220803.0,3651.0,432,279276.0
2020-10-23,Saskatchewan,2591,195566.0,511.0,33,166515.0
2020-10-23,Manitoba,3935,229636.0,1855.0,162,167683.0
2020-10-23,Ontario,68353,4668046.0,6474.0,826,320463.0
2020-10-23,Quebec,98226,1826029.0,9328.0,905,215208.0
2020-10-23,Newfoundland and Labrador,288,50192.0,9.0,0,96238.0
2020-10-23,New Brunswick,324,80648.0,75.0,2,103817.0
2020-10-23,Nova Scotia,1097,108793.0,4.0,0,111997.0
2020-10-23,Prince Edward Island,64,45574.0,1.0,0,290378.0
2020-10-23,Yukon,17,3857.0,2.0,0,94409.0
2020-10-23,Northwest Territories,9,5180.0,4.0,1,115558.0
2020-10-23,Canada,211732,9015189.0,23965.0,2584,239834.0
2020-10-24,British Columbia,12554,581804.0,2051.0,0,114724.0
2020-10-24,Alberta,24261,1220803.0,3651.0,0,279276.0
2020-10-24,Saskatchewan,2669,197497.0,574.0,78,168160.0
2020-10-24,Manitoba,4088,229636.0,1922.0,153,167683.0
2020-10-24,Ontario,69331,4710753.0,6821.0,978,323395.0
2020-10-24,Quebec,99235,1835921.0,9284.0,1009,216373.0
2020-10-24,Newfoundland and Labrador,289,50508.0,10.0,1,96844.0
2020-10-24,New Brunswick,326,81016.0,72.0,2,104291.0
2020-10-24,Nova Scotia,1100,109460.0,6.0,3,112683.0
2020-10-24,Prince Edward Island,64,45983.0,1.0,0,292984.0
2020-10-24,Yukon,20,3857.0,5.0,3,94409.0
2020-10-24,Northwest Territories,9,5259.0,4.0,0,117320.0
2020-10-24,Canada,213959,9075423.0,24401.0,2227,241437.0
2020-10-25,British Columbia,12554,581804.0,2051.0,0,114724.0
2020-10-25,Alberta,24261,1220803.0,3651.0,0,279276.0
2020-10-25,Saskatchewan,2729,199263.0,619.0,60,169663.0
2020-10-25,Manitoba,4249,229636.0,2053.0,161,167683.0
2020-10-25,Ontario,70373,4748254.0,7120.0,1042,325970.0
2020-10-25,Quebec,100114,1846594.0,9143.0,879,217631.0
2020-10-25,Newfoundland and Labrador,290,50739.0,11.0,1,97287.0
2020-10-25,New Brunswick,328,81327.0,65.0,2,104691.0
2020-10-25,Nova Scotia,1100,109864.0,6.0,0,113099.0
2020-10-25,Prince Edward Island,64,46105.0,1.0,0,293762.0
2020-10-25,Yukon,20,3857.0,5.0,0,94409.0
2020-10-25,Northwest Territories,9,5259.0,4.0,0,117320.0
2020-10-25,Canada,216104,9126431.0,24729.0,2145,242794.0
2020-10-26,British Columbia,13371,581804.0,2378.0,817,114724.0
2020-10-26,Alberta,25733,1220803.0,4477.0,1472,279276.0
2020-10-26,Saskatchewan,2783,200849.0,650.0,54,171014.0
2020-10-26,Manitoba,4349,236208.0,2117.0,100,172482.0
2020-10-26,Ontario,71224,4775969.0,7286.0,851,327872.0
2020-10-26,Quebec,100922,1856752.0,8947.0,808,218828.0
2020-10-26,Newfoundland and Labrador,291,50871.0,5.0,1,97540.0
2020-10-26,New Brunswick,331,81806.0,60.0,3,105308.0
2020-10-26,Nova Scotia,1101,110207.0,5.0,1,113452.0
2020-10-26,Prince Edward Island,64,46345.0,1.0,0,295291.0
2020-10-26,Yukon,22,3909.0,7.0,2,95682.0
2020-10-26,Northwest Territories,9,5346.0,1.0,0,119261.0
2020-10-26,Canada,220213,9173829.0,25934.0,4109,244055.0
2020-10-27,British Columbia,13588,595565.0,2375.0,217,117437.0
2020-10-27,Alberta,26155,1250099.0,4738.0,422,285978.0
2020-10-27,Saskatchewan,2841,203169.0,652.0,58,172989.0
2020-10-27,Manitoba,4532,237995.0,2238.0,183,173787.0
2020-10-27,Ontario,72051,4799131.0,7418.0,827,329463.0
2020-10-27,Quebec,101885,1865395.0,8927.0,963,219847.0
2020-10-27,Newfoundland and Labrador,291,51177.0,4.0,0,98126.0
2020-10-27,New Brunswick,334,82491.0,55.0,3,106190.0
2020-10-27,Nova Scotia,1102,110637.0,6.0,1,113895.0
2020-10-27,Prince Edward Island,64,46730.0,1.0,0,297744.0
2020-10-27,Yukon,22,3946.0,7.0,0,96588.0
2020-10-27,Northwest Territories,9,5369.0,1.0,0,119774.0
2020-10-27,Canada,222887,9254718.0,26422.0,2674,246206.0
2020-10-28,British Columbia,13875,599675.0,2370.0,287,118248.0
2020-10-28,Alberta,26565,1255081.0,4793.0,410,287117.0
2020-10-28,Saskatchewan,2908,204806.0,666.0,67,174383.0
2020-10-28,Manitoba,4701,241420.0,2334.0,169,176288.0
2020-10-28,Ontario,72885,4828160.0,7474.0,834,331455.0
2020-10-28,Quebec,102814,1875899.0,8987.0,929,221085.0
2020-10-28,Newfoundland and Labrador,291,51471.0,4.0,0,98690.0
2020-10-28,New Brunswick,337,82921.0,47.0,3,106743.0
2020-10-28,Nova Scotia,1102,111254.0,5.0,0,114530.0
2020-10-28,Prince Edward Island,64,47237.0,1.0,0,300974.0
2020-10-28,Yukon,22,4004.0,5.0,0,98008.0
2020-10-28,Northwest Territories,9,5421.0,1.0,0,120934.0
2020-10-28,Canada,225586,9310390.0,26687.0,2699,247687.0
2020-10-29,British Columbia,14109,605621.0,2399.0,234,119420.0
2020-10-29,Alberta,27042,1261145.0,4921.0,477,288505.0
2020-10-29,Saskatchewan,2990,206205.0,707.0,82,175574.0
2020-10-29,Manitoba,4894,244827.0,2409.0,193,178776.0
2020-10-29,Ontario,73819,4862616.0,7578.0,934,333821.0
2020-10-29,Quebec,103844,1885867.0,9188.0,1030,222260.0
2020-10-29,Newfoundland and Labrador,291,51876.0,4.0,0,99467.0
2020-10-29,New Brunswick,341,83307.0,41.0,4,107240.0
2020-10-29,Nova Scotia,1102,111899.0,4.0,0,115194.0
2020-10-29,Prince Edward Island,64,47621.0,0.0,0,303421.0
2020-10-29,Yukon,23,4031.0,6.0,1,98668.0
2020-10-29,Northwest Territories,10,5455.0,2.0,1,121693.0
