date,region,numtotal,numdeaths,numactive,numtoday,numtested,ratetotal,ratetested
2020-06-08,New Brunswick,146,1.0,24.0,9,31781.0,18.79,40911.0
2020-06-08,Nova Scotia,1059,61.0,0.0,0,47017.0,109.02,48402.0
2020-06-08,Prince Edward Island,27,0.0,0.0,0,7494.0,17.2,47749.0
2020-06-08,Yukon,11,0.0,0.0,0,1214.0,26.93,29716.0
2020-06-08,Northwest Territories,5,0.0,0.0,0,2130.0,11.15,47517.0
2020-06-08,Canada,96244,7835.0,33576.0,545,1930141.0,256.04,51348.0
2020-06-09,British Columbia,2669,167.0,183.0,10,135454.0,52.63,26710.0
2020-06-09,Alberta,7229,151.0,356.0,27,272967.0,165.37,62445.0
2020-06-09,Saskatchewan,656,13.0,19.0,2,47247.0,55.86,40229.0
2020-06-09,Manitoba,300,7.0,8.0,0,49296.0,21.91,35997.0
2020-06-09,Ontario,31090,2464.0,3797.0,230,851609.0,213.43,58463.0
2020-06-09,Quebec,53185,5029.0,28795.0,138,493724.0,626.81,58188.0
2020-06-09,Newfoundland and Labrador,261,3.0,2.0,0,13705.0,50.04,26278.0
2020-06-09,New Brunswick,147,1.0,25.0,1,32205.0,18.92,41457.0
2020-06-09,Nova Scotia,1060,62.0,0.0,1,47489.0,109.12,48887.0
2020-06-09,Prince Edward Island,27,0.0,0.0,0,7734.0,17.2,49278.0
2020-06-09,Yukon,11,0.0,0.0,0,1219.0,26.93,29838.0
2020-06-09,Northwest Territories,5,0.0,0.0,0,2139.0,11.15,47718.0
2020-06-09,Canada,96653,7897.0,33184.0,409,1955719.0,257.13,52029.0
2020-06-10,British Columbia,2680,167.0,185.0,11,137001.0,52.85,27015.0
2020-06-10,Alberta,7276,151.0,371.0,47,278556.0,166.45,63724.0
2020-06-10,Saskatchewan,658,13.0,21.0,2,47730.0,56.03,40640.0
2020-06-10,Manitoba,300,7.0,8.0,0,49929.0,21.91,36459.0
2020-06-10,Ontario,31341,2475.0,3486.0,251,870898.0,215.16,59788.0
2020-06-10,Quebec,53341,5081.0,28419.0,156,498550.0,628.65,58757.0
2020-06-10,Newfoundland and Labrador,261,3.0,2.0,0,13870.0,50.04,26594.0
2020-06-10,New Brunswick,151,1.0,29.0,4,32562.0,19.44,41917.0
2020-06-10,Nova Scotia,1061,62.0,5.0,1,47962.0,109.22,49374.0
2020-06-10,Prince Edward Island,27,0.0,0.0,0,7879.0,17.2,50202.0
2020-06-10,Yukon,11,0.0,0.0,0,1228.0,26.93,30058.0
2020-06-10,Northwest Territories,5,0.0,0.0,0,2147.0,11.15,47896.0
2020-06-10,Canada,97125,7960.0,32526.0,472,1989255.0,258.38,52921.0
2020-06-11,British Columbia,2694,167.0,183.0,14,138319.0,53.12,27275.0
2020-06-11,Alberta,7316,149.0,379.0,40,284788.0,167.36,65149.0
2020-06-11,Saskatchewan,660,13.0,21.0,2,48356.0,56.2,41173.0
2020-06-11,Manitoba,300,7.0,7.0,0,50663.0,21.91,36995.0
2020-06-11,Ontario,31544,2487.0,3172.0,203,894443.0,216.55,61404.0
2020-06-11,Quebec,53485,5105.0,28081.0,144,504056.0,630.35,59406.0
2020-06-11,Newfoundland and Labrador,261,3.0,2.0,0,14071.0,50.04,26980.0
2020-06-11,New Brunswick,153,1.0,29.0,2,32928.0,19.7,42388.0
2020-06-11,Nova Scotia,1061,62.0,4.0,0,48411.0,109.22,49837.0
2020-06-11,Prince Edward Island,27,0.0,0.0,0,8110.0,17.2,51673.0
2020-06-11,Yukon,11,0.0,0.0,0,1232.0,26.93,30156.0
2020-06-11,Northwest Territories,5,0.0,0.0,0,2166.0,11.15,48320.0
2020-06-11,Canada,97530,7994.0,31878.0,405,2028496.0,259.46,53965.0
2020-06-12,British Columbia,2709,168.0,187.0,15,139950.0,53.42,27596.0
2020-06-12,Alberta,7346,149.0,386.0,30,291329.0,168.05,66646.0
2020-06-12,Saskatchewan,663,13.0,23.0,3,48904.0,56.45,41639.0
2020-06-12,Manitoba,301,7.0,5.0,1,51402.0,21.98,37534.0
2020-06-12,Ontario,31726,2498.0,3041.0,182,921851.0,217.8,63285.0
2020-06-12,Quebec,53666,5148.0,27695.0,181,509452.0,632.48,60042.0
2020-06-12,Newfoundland and Labrador,261,3.0,2.0,0,14236.0,50.04,27296.0
2020-06-12,New Brunswick,154,1.0,28.0,1,33327.0,19.82,42901.0
2020-06-12,Nova Scotia,1061,62.0,4.0,0,49024.0,109.22,50468.0
2020-06-12,Prince Edward Island,27,0.0,0.0,0,8241.0,17.2,52508.0
2020-06-12,Yukon,11,0.0,0.0,0,1235.0,26.93,30230.0
2020-06-12,Northwest Territories,5,0.0,0.0,0,2177.0,11.15,48566.0
2020-06-12,Canada,97943,8049.0,31371.0,413,2072096.0,260.56,55125.0
2020-06-13,British Columbia,2709,168.0,187.0,0,141630.0,53.42,27928.0
2020-06-13,Alberta,7383,150.0,403.0,37,297108.0,168.9,67968.0
2020-06-13,Saskatchewan,664,13.0,23.0,1,49412.0,56.54,42072.0
2020-06-13,Manitoba,303,7.0,7.0,2,52048.0,22.13,38006.0
2020-06-13,Ontario,31992,2507.0,2947.0,266,948410.0,219.63,65109.0
2020-06-13,Quebec,53824,5195.0,27348.0,158,514868.0,634.35,60680.0
2020-06-13,Newfoundland and Labrador,261,3.0,2.0,0,14419.0,50.04,27647.0
2020-06-13,New Brunswick,157,2.0,29.0,3,33759.0,20.21,43458.0
2020-06-13,Nova Scotia,1061,62.0,3.0,0,49644.0,109.22,51106.0
2020-06-13,Prince Edward Island,27,0.0,0.0,0,8241.0,17.2,52508.0
2020-06-13,Yukon,11,0.0,0.0,0,1235.0,26.93,30230.0
2020-06-13,Northwest Territories,5,0.0,0.0,0,2177.0,11.15,48566.0
2020-06-13,Canada,98410,8107.0,30949.0,467,2113924.0,261.8,56237.0
2020-06-14,British Columbia,2709,168.0,187.0,0,143333.0,53.42,28263.0
2020-06-14,Alberta,7433,150.0,422.0,50,303912.0,170.04,69524.0
2020-06-14,Saskatchewan,665,13.0,24.0,1,49843.0,56.62,42439.0
2020-06-14,Manitoba,304,7.0,8.0,1,52650.0,22.2,38446.0
2020-06-14,Ontario,32189,2519.0,2709.0,197,970926.0,220.98,66655.0
2020-06-14,Quebec,53952,5222.0,26988.0,128,520873.0,635.85,61388.0
2020-06-14,Newfoundland and Labrador,261,3.0,2.0,0,14592.0,50.04,27979.0
2020-06-14,New Brunswick,157,2.0,26.0,0,33954.0,20.21,43709.0
2020-06-14,Nova Scotia,1061,62.0,3.0,0,50066.0,109.22,51540.0
2020-06-14,Prince Edward Island,27,0.0,0.0,0,8241.0,17.2,52508.0
2020-06-14,Yukon,11,0.0,0.0,0,1235.0,26.93,30230.0
2020-06-14,Northwest Territories,5,0.0,0.0,0,2177.0,11.15,48566.0
2020-06-14,Canada,98787,8146.0,30369.0,377,2152776.0,262.81,57271.0
2020-06-15,British Columbia,2745,168.0,182.0,36,143524.0,54.13,28301.0
2020-06-15,Alberta,7453,151.0,440.0,20,306887.0,170.5,70205.0
2020-06-15,Saskatchewan,683,13.0,41.0,18,50331.0,58.15,42855.0
2020-06-15,Manitoba,304,7.0,5.0,0,53342.0,22.2,38951.0
2020-06-15,Ontario,32370,2527.0,2630.0,181,991966.0,222.22,68099.0
2020-06-15,Quebec,54054,5242.0,26599.0,102,524979.0,637.06,61872.0
2020-06-15,Newfoundland and Labrador,261,3.0,1.0,0,14694.0,50.04,28174.0
2020-06-15,New Brunswick,160,2.0,29.0,3,34261.0,20.6,44104.0
2020-06-15,Nova Scotia,1061,62.0,3.0,0,50313.0,109.22,51795.0
2020-06-15,Prince Edward Island,27,0.0,0.0,0,8750.0,17.2,55751.0
2020-06-15,Yukon,11,0.0,0.0,0,1235.0,26.93,30230.0
2020-06-15,Northwest Territories,5,0.0,0.0,0,2215.0,11.15,49413.0
2020-06-15,Canada,99147,8175.0,29930.0,360,2183476.0,263.76,58088.0
2020-06-16,British Columbia,2756,168.0,172.0,11,145243.0,54.34,28640.0
2020-06-16,Alberta,7482,151.0,449.0,29,312351.0,171.16,71455.0
2020-06-16,Saskatchewan,684,13.0,40.0,1,50728.0,58.24,43193.0
2020-06-16,Manitoba,304,7.0,5.0,0,53860.0,22.2,39329.0
2020-06-16,Ontario,32554,2538.0,2585.0,184,1012980.0,223.48,69542.0
2020-06-16,Quebec,54146,5269.0,26527.0,92,528245.0,638.14,62257.0
2020-06-16,Newfoundland and Labrador,261,3.0,1.0,0,14902.0,50.04,28573.0
2020-06-16,New Brunswick,163,2.0,30.0,3,34510.0,20.98,44424.0
2020-06-16,Nova Scotia,1061,62.0,2.0,0,50516.0,109.22,52004.0
2020-06-16,Prince Edward Island,27,0.0,0.0,0,8916.0,17.2,56809.0
2020-06-16,Yukon,11,0.0,0.0,0,1243.0,26.93,30425.0
2020-06-16,Northwest Territories,5,0.0,0.0,0,2225.0,11.15,49636.0
2020-06-16,Canada,99467,8213.0,29811.0,320,2216730.0,264.62,58972.0
2020-06-17,British Columbia,2775,168.0,185.0,19,146712.0,54.72,28930.0
2020-06-17,Alberta,7530,151.0,486.0,48,318276.0,172.26,72810.0
2020-06-17,Saskatchewan,693,13.0,47.0,9,51127.0,59.01,43532.0
2020-06-17,Manitoba,306,7.0,6.0,2,54204.0,22.34,39580.0
2020-06-17,Ontario,32744,2550.0,2410.0,190,1036393.0,224.79,71149.0
2020-06-17,Quebec,54263,5298.0,26416.0,117,533133.0,639.52,62833.0
2020-06-17,Newfoundland and Labrador,261,3.0,1.0,0,15091.0,50.04,28935.0
2020-06-17,New Brunswick,164,2.0,29.0,1,34992.0,21.11,45045.0
2020-06-17,Nova Scotia,1061,62.0,2.0,0,50893.0,109.22,52392.0
2020-06-17,Prince Edward Island,27,0.0,0.0,0,9163.0,17.2,58383.0
2020-06-17,Yukon,11,0.0,0.0,0,1245.0,26.93,30474.0
2020-06-17,Northwest Territories,5,0.0,0.0,0,2227.0,11.15,49681.0
2020-06-17,Canada,99853,8254.0,29582.0,386,2254481.0,265.64,59977.0
2020-06-18,British Columbia,2783,168.0,190.0,8,148500.0,54.88,29282.0
2020-06-18,Alberta,7579,152.0,489.0,49,324964.0,173.38,74340.0
2020-06-18,Saskatchewan,708,13.0,59.0,15,51644.0,60.28,43972.0
2020-06-18,Manitoba,308,7.0,8.0,2,54842.0,22.49,40046.0
2020-06-18,Ontario,32917,2553.0,2360.0,173,1060845.0,225.98,72827.0
2020-06-18,Quebec,54383,5340.0,26289.0,120,538818.0,640.93,63503.0
2020-06-18,Newfoundland and Labrador,261,3.0,0.0,0,15303.0,50.04,29342.0
2020-06-18,New Brunswick,164,2.0,27.0,0,35355.0,21.11,45512.0
2020-06-18,Nova Scotia,1061,62.0,2.0,0,51358.0,109.22,52870.0
2020-06-18,Prince Edward Island,27,0.0,0.0,0,9286.0,17.2,59166.0
2020-06-18,Yukon,11,0.0,0.0,0,1250.0,26.93,30597.0
2020-06-18,Northwest Territories,5,0.0,0.0,0,2231.0,11.15,49770.0
2020-06-18,Canada,100220,8300.0,29424.0,367,2295440.0,266.62,61066.0
2020-06-19,British Columbia,2790,168.0,178.0,7,149929.0,55.02,29564.0
2020-06-19,Alberta,7625,152.0,512.0,46,332766.0,174.43,76125.0
2020-06-19,Saskatchewan,716,13.0,67.0,8,52278.0,60.96,44512.0
2020-06-19,Manitoba,311,7.0,11.0,3,55401.0,22.71,40454.0
2020-06-19,Ontario,33095,2564.0,2281.0,178,1087179.0,227.2,74635.0
2020-06-19,Quebec,54550,5375.0,26203.0,167,545165.0,642.9,64251.0
2020-06-19,Newfoundland and Labrador,261,3.0,0.0,0,15539.0,50.04,29794.0
2020-06-19,New Brunswick,164,2.0,27.0,0,35619.0,21.11,45852.0
2020-06-19,Nova Scotia,1061,62.0,1.0,0,51658.0,109.22,53179.0
2020-06-19,Prince Edward Island,27,0.0,0.0,0,9490.0,17.2,60466.0
2020-06-19,Yukon,11,0.0,0.0,0,1250.0,26.93,30597.0
2020-06-19,Northwest Territories,5,0.0,0.0,0,2239.0,11.15,49949.0
2020-06-19,Canada,100629,8346.0,29280.0,409,2339563.0,267.71,62240.0
2020-06-20,British Columbia,2790,168.0,178.0,0,151626.0,55.02,29899.0
2020-06-20,Alberta,7673,152.0,525.0,48,339165.0,175.53,77589.0
2020-06-20,Saskatchewan,726,13.0,74.0,10,52798.0,61.82,44955.0
2020-06-20,Manitoba,313,7.0,13.0,2,56147.0,22.86,40999.0
2020-06-20,Ontario,33301,2595.0,2238.0,206,1113671.0,228.61,76454.0
2020-06-20,Quebec,54674,5408.0,26065.0,124,551352.0,644.36,64980.0
2020-06-20,Newfoundland and Labrador,261,3.0,0.0,0,15700.0,50.04,30103.0
2020-06-20,New Brunswick,164,2.0,27.0,0,36184.0,21.11,46579.0
2020-06-20,Nova Scotia,1061,62.0,1.0,0,51943.0,109.22,53473.0
2020-06-20,Prince Edward Island,27,0.0,0.0,0,9647.0,17.2,61467.0
2020-06-20,Yukon,11,0.0,0.0,0,1250.0,26.93,30597.0
2020-06-20,Northwest Territories,5,0.0,0.0,0,2239.0,11.15,49949.0
2020-06-20,Canada,101019,8410.0,29121.0,390,2382781.0,268.74,63390.0
2020-06-21,British Columbia,2790,168.0,178.0,0,152568.0,55.02,30084.0
2020-06-21,Alberta,7704,152.0,534.0,31,345952.0,176.24,79141.0
2020-06-21,Saskatchewan,746,13.0,90.0,20,53481.0,63.52,45537.0
2020-06-21,Manitoba,313,7.0,13.0,0,56847.0,22.86,41510.0
2020-06-21,Ontario,33476,2606.0,2151.0,175,1136313.0,229.81,78008.0
2020-06-21,Quebec,54766,5417.0,26027.0,92,551352.0,645.45,64980.0
2020-06-21,Newfoundland and Labrador,261,3.0,0.0,0,15960.0,50.04,30602.0
2020-06-21,New Brunswick,164,2.0,27.0,0,36375.0,21.11,46825.0
2020-06-21,Nova Scotia,1061,62.0,1.0,0,52229.0,109.22,53767.0
2020-06-21,Prince Edward Island,27,0.0,0.0,0,9810.0,17.2,62505.0
2020-06-21,Yukon,11,0.0,0.0,0,1250.0,26.93,30597.0
2020-06-21,Northwest Territories,5,0.0,0.0,0,2239.0,11.15,49949.0
2020-06-21,Canada,101337,8430.0,29021.0,318,2415441.0,269.59,64259.0
2020-06-22,British Columbia,2822,169.0,182.0,32,152966.0,55.65,30163.0
2020-06-22,Alberta,7736,153.0,542.0,32,351622.0,176.97,80438.0
2020-06-22,Saskatchewan,751,13.0,95.0,5,54068.0,63.94,46036.0
2020-06-22,Manitoba,314,7.0,14.0,1,57149.0,22.93,41731.0
2020-06-22,Ontario,33637,2609.0,2095.0,161,1157497.0,230.92,79463.0
2020-06-22,Quebec,54835,5417.0,25912.0,69,551352.0,646.26,64980.0
2020-06-22,Newfoundland and Labrador,261,3.0,0.0,0,16104.0,50.04,30878.0
2020-06-22,New Brunswick,164,2.0,27.0,0,36534.0,21.11,47030.0
2020-06-22,Nova Scotia,1061,63.0,0.0,0,52360.0,109.22,53902.0
2020-06-22,Prince Edward Island,27,0.0,0.0,0,9909.0,17.2,63136.0
2020-06-22,Yukon,11,0.0,0.0,0,1250.0,26.93,30597.0
2020-06-22,Northwest Territories,5,0.0,0.0,0,2239.0,11.15,49949.0
2020-06-22,Canada,101637,8436.0,28867.0,300,2444118.0,270.39,65022.0
2020-06-23,British Columbia,2835,170.0,174.0,13,155588.0,55.9,30680.0
2020-06-23,Alberta,7781,153.0,532.0,45,357139.0,178.0,81701.0
2020-06-23,Saskatchewan,753,13.0,98.0,2,54431.0,64.11,46345.0
2020-06-23,Manitoba,314,7.0,14.0,0,57784.0,22.93,42195.0
2020-06-23,Ontario,33853,2619.0,2127.0,216,1173157.0,232.4,80538.0
2020-06-23,Quebec,54884,5424.0,25840.0,49,564464.0,646.84,66525.0
2020-06-23,Newfoundland and Labrador,261,3.0,0.0,0,16348.0,50.04,31346.0
2020-06-23,New Brunswick,165,2.0,20.0,1,36714.0,21.24,47261.0
2020-06-23,Nova Scotia,1061,63.0,0.0,0,52649.0,109.22,54199.0
2020-06-23,Prince Edward Island,27,0.0,0.0,0,10026.0,17.2,63881.0
2020-06-23,Yukon,11,0.0,0.0,0,1259.0,26.93,30817.0
2020-06-23,Northwest Territories,5,0.0,0.0,0,2239.0,11.15,49949.0
2020-06-23,Canada,101963,8454.0,28805.0,326,2482869.0,271.26,66053.0
2020-06-24,British Columbia,2849,171.0,162.0,14,156737.0,56.18,30906.0
2020-06-24,Alberta,7825,153.0,538.0,44,362699.0,179.01,82972.0
2020-06-24,Saskatchewan,757,13.0,101.0,4,54933.0,64.46,46773.0
2020-06-24,Manitoba,315,7.0,15.0,1,58358.0,23.0,42614.0
2020-06-24,Ontario,34016,2631.0,2049.0,163,1195605.0,233.52,82079.0
2020-06-24,Quebec,54937,5441.0,25786.0,53,568997.0,647.46,67059.0
2020-06-24,Newfoundland and Labrador,261,3.0,0.0,0,16570.0,50.04,31771.0
2020-06-24,New Brunswick,165,2.0,16.0,0,36979.0,21.24,47603.0
2020-06-24,Nova Scotia,1061,63.0,0.0,0,52936.0,109.22,54495.0
2020-06-24,Prince Edward Island,27,0.0,0.0,0,10177.0,17.2,64844.0
2020-06-24,Yukon,11,0.0,0.0,0,1265.0,26.93,30964.0
2020-06-24,Northwest Territories,5,0.0,0.0,0,2315.0,11.15,51644.0
2020-06-24,Canada,102242,8484.0,28667.0,279,2518650.0,272.0,67005.0
2020-06-25,British Columbia,2869,173.0,179.0,20,158259.0,56.57,31207.0
2020-06-25,Alberta,7851,154.0,506.0,26,367935.0,179.6,84170.0
2020-06-25,Saskatchewan,759,13.0,98.0,2,55418.0,64.63,47186.0
2020-06-25,Manitoba,316,7.0,15.0,1,58749.0,23.07,42899.0
2020-06-25,Ontario,34205,2641.0,2036.0,189,1222216.0,234.82,83906.0
2020-06-25,Quebec,55079,5448.0,25845.0,142,573478.0,649.14,67588.0
2020-06-25,Newfoundland and Labrador,261,3.0,0.0,0,16855.0,50.04,32318.0
2020-06-25,New Brunswick,165,2.0,14.0,0,37201.0,21.24,47888.0
2020-06-25,Nova Scotia,1061,63.0,0.0,0,53385.0,109.22,54957.0
2020-06-25,Prince Edward Island,27,0.0,0.0,0,10177.0,17.2,64844.0
2020-06-25,Yukon,11,0.0,0.0,0,1266.0,26.93,30988.0
2020-06-25,Northwest Territories,5,0.0,0.0,0,2327.0,11.15,51912.0
2020-06-25,Canada,102622,8504.0,28693.0,380,2558363.0,273.01,68061.0
2020-06-26,British Columbia,2878,174.0,159.0,9,160145.0,56.75,31578.0
2020-06-26,Alberta,7888,154.0,509.0,37,373437.0,180.45,85429.0
2020-06-26,Saskatchewan,772,13.0,105.0,13,55948.0,65.73,47637.0
2020-06-26,Manitoba,318,7.0,11.0,2,59772.0,23.22,43646.0
2020-06-26,Ontario,34316,2644.0,1918.0,111,1251990.0,235.58,85950.0
2020-06-26,Quebec,55079,5448.0,25845.0,0,573478.0,649.14,67588.0
2020-06-26,Newfoundland and Labrador,261,3.0,0.0,0,17038.0,50.04,32669.0
2020-06-26,New Brunswick,165,2.0,13.0,0,37473.0,21.24,48239.0
2020-06-26,Nova Scotia,1061,63.0,0.0,0,53672.0,109.22,55252.0
2020-06-26,Prince Edward Island,27,0.0,0.0,0,10582.0,17.2,67424.0
2020-06-26,Yukon,11,0.0,0.0,0,1272.0,26.93,31135.0
2020-06-26,Northwest Territories,5,0.0,0.0,0,2327.0,11.15,51912.0
2020-06-26,Canada,102794,8508.0,28560.0,172,2598243.0,273.47,69122.0
2020-06-27,British Columbia,2878,174.0,159.0,0,161963.0,56.75,31937.0
2020-06-27,Alberta,7957,154.0,520.0,69,378629.0,182.03,86617.0
2020-06-27,Saskatchewan,777,13.0,103.0,5,56776.0,66.16,48342.0
2020-06-27,Manitoba,322,7.0,15.0,4,60486.0,23.51,44168.0
2020-06-27,Ontario,34476,2652.0,1892.0,160,1284387.0,236.68,88174.0
2020-06-27,Quebec,55079,5448.0,25845.0,0,573478.0,649.14,67588.0
2020-06-27,Newfoundland and Labrador,261,3.0,0.0,0,17165.0,50.04,32912.0
2020-06-27,New Brunswick,165,2.0,9.0,0,37714.0,21.24,48549.0
2020-06-27,Nova Scotia,1061,63.0,0.0,0,53930.0,109.22,55518.0
2020-06-27,Prince Edward Island,27,0.0,0.0,0,11051.0,17.2,70412.0
2020-06-27,Yukon,11,0.0,0.0,0,1272.0,26.93,31135.0
2020-06-27,Northwest Territories,5,0.0,0.0,0,2341.0,11.15,52224.0
2020-06-27,Canada,103032,8516.0,28543.0,238,2640315.0,274.1,70241.0
2020-06-28,British Columbia,2878,174.0,159.0,0,162876.0,56.75,32117.0
2020-06-28,Alberta,7996,154.0,520.0,39,384020.0,182.92,87850.0
2020-06-28,Saskatchewan,778,13.0,104.0,1,57292.0,66.24,48781.0
2020-06-28,Manitoba,322,7.0,15.0,0,61444.0,23.51,44867.0
2020-06-28,Ontario,34654,2658.0,1889.0,178,1312083.0,237.9,90075.0
2020-06-28,Quebec,55079,5448.0,25845.0,0,573478.0,649.14,67588.0
2020-06-28,Newfoundland and Labrador,261,3.0,0.0,0,17406.0,50.04,33374.0
2020-06-28,New Brunswick,165,2.0,5.0,0,37919.0,21.24,48813.0
2020-06-28,Nova Scotia,1061,63.0,0.0,0,54175.0,109.22,55770.0
2020-06-28,Prince Edward Island,27,0.0,0.0,0,11271.0,17.2,71814.0
2020-06-28,Yukon,11,0.0,0.0,0,1272.0,26.93,31135.0
2020-06-28,Northwest Territories,5,0.0,0.0,0,2341.0,11.15,52224.0
2020-06-28,Canada,103250,8522.0,28537.0,218,2676705.0,274.68,71209.0
2020-06-29,British Columbia,2904,174.0,153.0,26,163137.0,57.26,32168.0
2020-06-29,Alberta,8067,154.0,559.0,71,389687.0,184.54,89146.0
2020-06-29,Saskatchewan,779,13.0,87.0,1,57842.0,66.33,49250.0
2020-06-29,Manitoba,324,7.0,17.0,2,61881.0,23.66,45186.0
2020-06-29,Ontario,34911,2665.0,2050.0,257,1338323.0,239.67,91876.0
2020-06-29,Quebec,55390,5485.0,25303.0,311,584708.0,652.8,68911.0
2020-06-29,Newfoundland and Labrador,261,3.0,0.0,0,17549.0,50.04,33648.0
2020-06-29,New Brunswick,165,2.0,5.0,0,38086.0,21.24,49028.0
2020-06-29,Nova Scotia,1061,63.0,0.0,0,54382.0,109.22,55983.0
2020-06-29,Prince Edward Island,27,0.0,0.0,0,11312.0,17.2,72075.0
2020-06-29,Yukon,11,0.0,0.0,0,1283.0,26.93,31405.0
2020-06-29,Northwest Territories,5,0.0,0.0,0,2364.0,11.15,52737.0
2020-06-29,Canada,103918,8566.0,28174.0,668,2721685.0,276.46,72406.0
2020-06-30,British Columbia,2916,174.0,152.0,12,165628.0,57.5,32660.0
2020-06-30,Alberta,8108,154.0,547.0,41,395713.0,185.48,90525.0
2020-06-30,Saskatchewan,785,13.0,88.0,6,58170.0,66.84,49529.0
2020-06-30,Manitoba,325,7.0,18.0,1,62182.0,23.73,45406.0
2020-06-30,Ontario,35068,2672.0,2052.0,157,1361305.0,240.74,93454.0
2020-06-30,Quebec,55458,5503.0,25157.0,68,600314.0,653.6,70750.0
2020-06-30,Newfoundland and Labrador,261,3.0,0.0,0,17690.0,50.04,33919.0
2020-06-30,New Brunswick,165,2.0,4.0,0,38261.0,21.24,49253.0
2020-06-30,Nova Scotia,1062,63.0,1.0,1,54664.0,109.33,56274.0
2020-06-30,Prince Edward Island,27,0.0,0.0,0,11419.0,17.2,72757.0
2020-06-30,Yukon,11,0.0,0.0,0,1289.0,26.93,31551.0
2020-06-30,Northwest Territories,5,0.0,0.0,0,2369.0,11.15,52849.0
2020-06-30,Canada,104204,8591.0,28019.0,286,2770153.0,277.22,73695.0
2020-07-01,British Columbia,2916,174.0,152.0,0,165628.0,57.5,32660.0
2020-07-01,Alberta,8108,154.0,547.0,0,395713.0,185.48,90525.0
2020-07-01,Saskatchewan,785,13.0,88.0,0,58170.0,66.84,49529.0
2020-07-01,Manitoba,325,7.0,18.0,0,62182.0,23.73,45406.0
2020-07-01,Ontario,35068,2672.0,2052.0,0,1361305.0,240.74,93454.0
2020-07-01,Quebec,55458,5503.0,25157.0,0,600314.0,653.6,70750.0
2020-07-01,Newfoundland and Labrador,261,3.0,0.0,0,17690.0,50.04,33919.0
2020-07-01,New Brunswick,165,2.0,4.0,0,38261.0,21.24,49253.0
2020-07-01,Nova Scotia,1062,63.0,1.0,0,54664.0,109.33,56274.0
2020-07-01,Prince Edward Island,27,0.0,0.0,0,11419.0,17.2,72757.0
2020-07-01,Yukon,11,0.0,0.0,0,1289.0,26.93,31551.0
2020-07-01,Northwest Territories,5,0.0,0.0,0,2369.0,11.15,52849.0
2020-07-01,Canada,104204,8591.0,28019.0,0,2770153.0,277.22,73695.0
2020-07-02,British Columbia,2940,177.0,160.0,24,168505.0,57.97,33227.0
2020-07-02,Alberta,8202,155.0,542.0,94,407363.0,187.63,93190.0
2020-07-02,Saskatchewan,795,14.0,80.0,10,59231.0,67.69,50432.0
2020-07-02,Manitoba,325,7.0,18.0,0,63265.0,23.73,46197.0
2020-07-02,Ontario,35370,2680.0,1960.0,302,1410036.0,242.82,96800.0
2020-07-02,Quebec,55593,5541.0,25018.0,135,611136.0,655.19,72026.0
2020-07-02,Newfoundland and Labrador,261,3.0,0.0,0,18200.0,50.04,34897.0
2020-07-02,New Brunswick,165,2.0,3.0,0,38684.0,21.24,49797.0
2020-07-02,Nova Scotia,1064,63.0,3.0,2,55116.0,109.53,56739.0
2020-07-02,Prince Edward Island,27,0.0,0.0,0,11857.0,17.2,75548.0
2020-07-02,Yukon,11,0.0,0.0,0,1294.0,26.93,31674.0
2020-07-02,Northwest Territories,5,0.0,0.0,0,2396.0,11.15,53451.0
2020-07-02,Canada,104771,8642.0,27784.0,567,2848244.0,278.73,75773.0
2020-07-03,British Columbia,2947,177.0,162.0,7,169842.0,58.11,33491.0
2020-07-03,Alberta,8259,155.0,572.0,57,412841.0,188.94,94443.0
2020-07-03,Saskatchewan,796,14.0,71.0,1,59680.0,67.78,50815.0
2020-07-03,Manitoba,325,7.0,16.0,0,63715.0,23.73,46525.0
2020-07-03,Ontario,35535,2682.0,1944.0,165,1433439.0,243.95,98406.0
2020-07-03,Quebec,55682,5560.0,24964.0,89,616676.0,656.24,72679.0
2020-07-03,Newfoundland and Labrador,261,3.0,0.0,0,18313.0,50.04,35113.0
2020-07-03,New Brunswick,165,2.0,2.0,0,38883.0,21.24,50054.0
2020-07-03,Nova Scotia,1064,63.0,3.0,0,55439.0,109.53,57072.0
2020-07-03,Prince Edward Island,27,0.0,0.0,0,12044.0,17.2,76739.0
2020-07-03,Yukon,11,0.0,0.0,0,1295.0,26.93,31698.0
2020-07-03,Northwest Territories,5,0.0,0.0,0,2412.0,11.15,53808.0
2020-07-03,Canada,105090,8663.0,27734.0,319,2885746.0,279.57,76770.0
2020-07-04,British Columbia,2947,177.0,162.0,0,171214.0,58.11,33761.0
2020-07-04,Alberta,8259,155.0,572.0,0,412841.0,188.94,94443.0
2020-07-04,Saskatchewan,796,14.0,71.0,0,60229.0,67.78,51282.0
2020-07-04,Manitoba,325,7.0,16.0,0,63715.0,23.73,46525.0
2020-07-04,Ontario,35656,2687.0,1886.0,121,1454163.0,244.78,99829.0
2020-07-04,Quebec,55784,5566.0,24938.0,102,622087.0,657.45,73316.0
2020-07-04,Newfoundland and Labrador,261,3.0,0.0,0,18461.0,50.04,35397.0
2020-07-04,New Brunswick,165,2.0,1.0,0,39051.0,21.24,50270.0
2020-07-04,Nova Scotia,1064,63.0,3.0,0,55930.0,109.53,57577.0
2020-07-04,Prince Edward Island,30,0.0,3.0,3,12368.0,19.11,78804.0
2020-07-04,Yukon,11,0.0,0.0,0,1295.0,26.93,31698.0
