date,region,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-06-20,Nova Scotia,-15.0,-5.0,263.0,-34.0,-6.0,2.0
2020-06-22,Nova Scotia,-7.0,-4.0,162.0,-44.0,-41.0,10.0
2020-06-23,Nova Scotia,-7.0,-2.0,189.0,-41.0,-41.0,10.0
2020-06-24,Nova Scotia,-6.0,-3.0,189.0,-40.0,-38.0,10.0
2020-06-25,Nova Scotia,-2.0,1.0,232.0,-43.0,-37.0,8.0
2020-06-26,Nova Scotia,-8.0,1.0,195.0,-40.0,-34.0,8.0
2020-06-27,Nova Scotia,-15.0,-9.0,242.0,-28.0,-7.0,1.0
2020-06-28,Nova Scotia,23.0,27.0,224.0,-27.0,9.0,-4.0
2020-06-29,Nova Scotia,0.0,3.0,158.0,-41.0,-39.0,9.0
2020-06-30,Nova Scotia,7.0,23.0,154.0,-41.0,-39.0,8.0
2020-07-02,Nova Scotia,3.0,8.0,288.0,-42.0,-41.0,7.0
2020-07-03,Nova Scotia,-5.0,4.0,213.0,-38.0,-39.0,8.0
2020-07-04,Nova Scotia,-16.0,-10.0,222.0,-31.0,-7.0,2.0
2020-07-06,Nova Scotia,-4.0,1.0,102.0,-43.0,-40.0,10.0
2020-07-08,Nova Scotia,-5.0,-1.0,138.0,-37.0,-38.0,9.0
2020-07-09,Nova Scotia,1.0,5.0,233.0,-41.0,-36.0,7.0
2020-07-10,Nova Scotia,-9.0,1.0,266.0,-37.0,-35.0,6.0
2020-07-11,Nova Scotia,-18.0,-10.0,130.0,-34.0,-7.0,3.0
2020-07-12,Nova Scotia,30.0,33.0,387.0,-14.0,11.0,-5.0
2020-07-13,Nova Scotia,0.0,2.0,297.0,-36.0,-38.0,7.0
2020-07-14,Nova Scotia,-8.0,-2.0,112.0,-44.0,-39.0,9.0
2020-07-15,Nova Scotia,-5.0,-2.0,100.0,-40.0,-38.0,10.0
2020-07-16,Nova Scotia,3.0,3.0,231.0,-37.0,-35.0,6.0
2020-07-17,Nova Scotia,-7.0,0.0,209.0,-34.0,-34.0,7.0
2020-07-18,Nova Scotia,-13.0,-7.0,240.0,-22.0,-6.0,1.0
2020-07-20,Nova Scotia,3.0,7.0,260.0,-35.0,-38.0,7.0
2020-07-23,Nova Scotia,-1.0,2.0,138.0,-42.0,-36.0,8.0
2020-07-24,Nova Scotia,-8.0,1.0,225.0,-34.0,-34.0,7.0
2020-07-25,Nova Scotia,-15.0,-10.0,327.0,-23.0,-7.0,0.0
2020-07-27,Nova Scotia,0.0,3.0,217.0,-37.0,-39.0,8.0
2020-07-30,Nova Scotia,7.0,10.0,308.0,-36.0,-37.0,5.0
2020-07-31,Nova Scotia,-6.0,4.0,235.0,-33.0,-37.0,6.0
2020-08-01,Nova Scotia,-15.0,-8.0,301.0,-25.0,-9.0,-1.0
2020-08-03,Nova Scotia,-17.0,-14.0,323.0,-51.0,-64.0,11.0
2020-08-06,Nova Scotia,3.0,6.0,334.0,-37.0,-38.0,5.0
2020-08-07,Nova Scotia,-9.0,-1.0,254.0,-34.0,-36.0,5.0
2020-08-08,Nova Scotia,-16.0,-10.0,279.0,-22.0,-9.0,0.0
2020-08-10,Nova Scotia,1.0,4.0,283.0,-36.0,-39.0,6.0
2020-08-11,Nova Scotia,-6.0,-1.0,201.0,-39.0,-39.0,7.0
2020-08-13,Nova Scotia,1.0,4.0,322.0,-37.0,-36.0,5.0
2020-08-14,Nova Scotia,-7.0,1.0,224.0,-35.0,-35.0,6.0
2020-08-15,Nova Scotia,-15.0,-9.0,223.0,-23.0,-8.0,1.0
2020-09-11,Nova Scotia,-10.0,-2.0,101.0,-34.0,-31.0,5.0
2020-09-12,Nova Scotia,-12.0,-9.0,210.0,-21.0,-7.0,-1.0
2020-09-14,Nova Scotia,-7.0,-3.0,122.0,-37.0,-32.0,6.0
2020-09-15,Nova Scotia,-6.0,-2.0,134.0,-35.0,-30.0,5.0
2020-09-16,Nova Scotia,-8.0,-7.0,123.0,-33.0,-30.0,6.0
2020-09-17,Nova Scotia,-5.0,-6.0,155.0,-37.0,-30.0,4.0
2020-09-18,Nova Scotia,-10.0,-3.0,69.0,-35.0,-27.0,6.0
2020-09-19,Nova Scotia,-11.0,-4.0,151.0,-24.0,-7.0,1.0
2020-09-20,Nova Scotia,36.0,45.0,366.0,-8.0,10.0,-7.0
2020-09-21,Nova Scotia,-1.0,16.0,135.0,-34.0,-32.0,5.0
2020-09-22,Nova Scotia,-30.0,-10.0,20.0,-58.0,-37.0,13.0
2020-09-23,Nova Scotia,-30.0,-27.0,47.0,-63.0,-41.0,15.0
2020-09-24,Nova Scotia,-6.0,-6.0,156.0,-36.0,-26.0,5.0
2020-09-25,Nova Scotia,-12.0,-7.0,121.0,-36.0,-25.0,6.0
2020-09-26,Nova Scotia,-13.0,-7.0,154.0,-22.0,-5.0,1.0
2020-09-27,Nova Scotia,32.0,40.0,341.0,-13.0,12.0,-6.0
2020-09-28,Nova Scotia,-7.0,0.0,112.0,-38.0,-28.0,6.0
2020-09-29,Nova Scotia,-10.0,-1.0,95.0,-38.0,-28.0,7.0
2020-09-30,Nova Scotia,-12.0,-4.0,33.0,-40.0,-27.0,7.0
2020-10-01,Nova Scotia,-3.0,0.0,147.0,-38.0,-24.0,4.0
2020-10-02,Nova Scotia,-11.0,-5.0,76.0,-35.0,-21.0,5.0
2020-10-03,Nova Scotia,-12.0,-7.0,135.0,-21.0,-7.0,1.0
2020-10-04,Nova Scotia,36.0,44.0,367.0,-9.0,9.0,-7.0
2020-10-05,Nova Scotia,-11.0,-4.0,62.0,-40.0,-28.0,6.0
2020-10-06,Nova Scotia,-10.0,-2.0,98.0,-34.0,-26.0,6.0
2020-10-07,Nova Scotia,-11.0,-3.0,63.0,-38.0,-25.0,6.0
2020-10-08,Nova Scotia,-6.0,-1.0,67.0,-41.0,-24.0,6.0
2020-10-09,Nova Scotia,-10.0,3.0,58.0,-38.0,-23.0,6.0
2020-10-10,Nova Scotia,-16.0,-1.0,111.0,-30.0,-8.0,1.0
2020-10-11,Nova Scotia,11.0,38.0,276.0,-22.0,7.0,-6.0
2020-10-12,Nova Scotia,-52.0,-51.0,216.0,-61.0,-74.0,14.0
2020-10-13,Nova Scotia,-13.0,2.0,70.0,-36.0,-27.0,7.0
2020-10-14,Nova Scotia,-18.0,-7.0,11.0,-45.0,-26.0,9.0
2020-10-15,Nova Scotia,-4.0,0.0,135.0,-34.0,-23.0,5.0
2020-10-16,Nova Scotia,-10.0,-2.0,88.0,-32.0,-20.0,5.0
2020-10-17,Nova Scotia,-17.0,-11.0,24.0,-31.0,-9.0,5.0
2020-10-18,Nova Scotia,36.0,42.0,391.0,-4.0,10.0,-5.0
2020-10-19,Nova Scotia,-12.0,-3.0,58.0,-39.0,-26.0,7.0
2020-10-20,Nova Scotia,-10.0,1.0,70.0,-35.0,-25.0,7.0
2020-10-21,Nova Scotia,-12.0,-4.0,22.0,-39.0,-23.0,8.0
2020-10-22,Nova Scotia,-3.0,1.0,127.0,-36.0,-22.0,5.0
2020-10-23,Nova Scotia,-9.0,-3.0,63.0,-34.0,-21.0,6.0
2020-10-24,Nova Scotia,-13.0,-7.0,65.0,-31.0,-6.0,3.0
2020-10-25,Nova Scotia,33.0,41.0,256.0,-13.0,7.0,-4.0
2020-10-26,Nova Scotia,-10.0,-3.0,66.0,-38.0,-25.0,7.0
2020-10-27,Nova Scotia,-12.0,-2.0,31.0,-40.0,-25.0,8.0
2020-10-28,Nova Scotia,-5.0,3.0,51.0,-34.0,-22.0,6.0
2020-10-29,Nova Scotia,0.0,3.0,62.0,-38.0,-22.0,5.0
2020-10-30,Nova Scotia,-10.0,-1.0,6.0,-39.0,-19.0,7.0
2020-10-31,Nova Scotia,-16.0,-5.0,43.0,-28.0,-9.0,3.0
2020-11-01,Nova Scotia,25.0,35.0,179.0,-23.0,5.0,-4.0
2020-11-02,Nova Scotia,-16.0,-7.0,15.0,-46.0,-27.0,9.0
2020-11-03,Nova Scotia,-20.0,-10.0,17.0,-32.0,-26.0,8.0
2020-11-04,Nova Scotia,-14.0,-6.0,14.0,-37.0,-24.0,8.0
2020-11-05,Nova Scotia,-7.0,-1.0,41.0,-39.0,-22.0,6.0
2020-11-06,Nova Scotia,-12.0,-5.0,25.0,-39.0,-20.0,7.0
2020-11-07,Nova Scotia,-12.0,-9.0,90.0,-28.0,-6.0,3.0
2020-11-08,Nova Scotia,28.0,37.0,183.0,-23.0,9.0,-4.0
2020-11-09,Nova Scotia,-9.0,-2.0,67.0,-38.0,-25.0,7.0
2020-11-10,Nova Scotia,-3.0,13.0,99.0,-34.0,-24.0,6.0
2020-11-11,Nova Scotia,-48.0,-48.0,165.0,-61.0,-71.0,19.0
2020-11-12,Nova Scotia,-3.0,9.0,34.0,-39.0,-23.0,6.0
2020-11-13,Nova Scotia,-9.0,0.0,10.0,-37.0,-21.0,8.0
2020-11-14,Nova Scotia,-13.0,-6.0,11.0,-34.0,-9.0,5.0
2020-11-15,Nova Scotia,28.0,36.0,171.0,-22.0,7.0,-3.0
2020-11-16,Nova Scotia,-16.0,-8.0,17.0,-46.0,-26.0,9.0
2020-11-17,Nova Scotia,-12.0,-2.0,33.0,-40.0,-24.0,8.0
2020-11-18,Nova Scotia,-13.0,-5.0,14.0,-41.0,-23.0,8.0
2020-11-19,Nova Scotia,-7.0,-1.0,31.0,-42.0,-23.0,7.0
2020-11-20,Nova Scotia,-10.0,0.0,13.0,-39.0,-21.0,8.0
2020-11-21,Nova Scotia,-15.0,-6.0,62.0,-36.0,-7.0,4.0
2020-11-22,Nova Scotia,24.0,39.0,143.0,-26.0,6.0,-2.0
2020-11-23,Nova Scotia,-16.0,-6.0,2.0,-47.0,-26.0,9.0
2020-11-24,Nova Scotia,-17.0,-3.0,6.0,-47.0,-26.0,10.0
2020-11-25,Nova Scotia,-17.0,-3.0,11.0,-44.0,-25.0,10.0
2020-11-26,Nova Scotia,-11.0,4.0,29.0,-46.0,-26.0,9.0
2020-11-27,Nova Scotia,-21.0,-4.0,-1.0,-45.0,-24.0,11.0
2020-11-28,Nova Scotia,-28.0,-10.0,11.0,-43.0,-13.0,8.0
2020-11-29,Nova Scotia,11.0,33.0,193.0,-31.0,1.0,-1.0
2020-02-15,Ontario,2.0,3.0,20.0,5.0,1.0,-1.0
2020-02-16,Ontario,16.0,13.0,44.0,5.0,-2.0,-2.0
2020-02-17,Ontario,-26.0,-37.0,70.0,-40.0,-72.0,16.0
2020-02-18,Ontario,-1.0,12.0,-5.0,2.0,0.0,1.0
2020-02-19,Ontario,0.0,4.0,-4.0,-2.0,1.0,0.0
2020-02-20,Ontario,4.0,4.0,3.0,0.0,2.0,0.0
2020-02-21,Ontario,1.0,-3.0,11.0,-1.0,-7.0,1.0
2020-02-22,Ontario,8.0,6.0,44.0,11.0,7.0,-2.0
2020-02-23,Ontario,12.0,6.0,53.0,9.0,5.0,-1.0
2020-02-24,Ontario,2.0,2.0,18.0,-2.0,2.0,0.0
2020-02-25,Ontario,1.0,7.0,2.0,1.0,3.0,0.0
2020-02-26,Ontario,-8.0,-5.0,-15.0,-6.0,-2.0,3.0
2020-02-27,Ontario,-13.0,-12.0,-17.0,-5.0,-8.0,5.0
2020-02-28,Ontario,-5.0,-4.0,-10.0,-1.0,-1.0,2.0
2020-02-29,Ontario,5.0,6.0,9.0,6.0,8.0,-1.0
2020-03-01,Ontario,11.0,10.0,23.0,4.0,6.0,-1.0
2020-03-02,Ontario,2.0,4.0,0.0,-2.0,4.0,0.0
2020-03-03,Ontario,1.0,3.0,-6.0,0.0,4.0,0.0
2020-03-04,Ontario,4.0,4.0,1.0,0.0,4.0,0.0
2020-03-05,Ontario,6.0,6.0,21.0,2.0,0.0,0.0
2020-03-06,Ontario,-3.0,-4.0,-4.0,-3.0,3.0,1.0
2020-03-07,Ontario,10.0,9.0,41.0,8.0,9.0,-1.0
2020-03-08,Ontario,13.0,10.0,86.0,6.0,5.0,-1.0
2020-03-09,Ontario,4.0,5.0,41.0,-3.0,3.0,1.0
2020-03-10,Ontario,1.0,4.0,-2.0,-4.0,3.0,1.0
2020-03-11,Ontario,3.0,7.0,1.0,-5.0,2.0,1.0
2020-03-12,Ontario,6.0,32.0,9.0,-6.0,1.0,1.0
2020-03-13,Ontario,-3.0,41.0,-7.0,-16.0,-4.0,3.0
2020-03-14,Ontario,-10.0,26.0,5.0,-17.0,0.0,3.0
2020-03-15,Ontario,-10.0,14.0,44.0,-22.0,-6.0,4.0
2020-03-16,Ontario,-12.0,27.0,10.0,-39.0,-31.0,11.0
2020-03-17,Ontario,-29.0,15.0,2.0,-46.0,-39.0,15.0
2020-03-18,Ontario,-36.0,1.0,1.0,-51.0,-44.0,17.0
2020-03-19,Ontario,-38.0,2.0,11.0,-54.0,-47.0,19.0
2020-03-20,Ontario,-45.0,-8.0,-15.0,-56.0,-49.0,21.0
2020-03-21,Ontario,-48.0,-12.0,16.0,-49.0,-34.0,13.0
2020-03-22,Ontario,-51.0,-22.0,6.0,-55.0,-38.0,12.0
2020-03-23,Ontario,-47.0,-13.0,-39.0,-66.0,-55.0,22.0
2020-03-24,Ontario,-48.0,-12.0,-6.0,-64.0,-57.0,22.0
2020-03-25,Ontario,-54.0,-23.0,5.0,-67.0,-61.0,25.0
2020-03-26,Ontario,-55.0,-22.0,-10.0,-68.0,-61.0,26.0
2020-03-27,Ontario,-54.0,-21.0,10.0,-67.0,-61.0,26.0
2020-03-28,Ontario,-60.0,-29.0,-31.0,-65.0,-46.0,16.0
2020-03-29,Ontario,-59.0,-33.0,-14.0,-66.0,-46.0,14.0
2020-03-30,Ontario,-55.0,-27.0,-34.0,-71.0,-63.0,25.0
2020-03-31,Ontario,-51.0,-17.0,-27.0,-69.0,-62.0,24.0
2020-04-01,Ontario,-51.0,-21.0,1.0,-69.0,-63.0,25.0
2020-04-02,Ontario,-51.0,-20.0,3.0,-69.0,-63.0,26.0
2020-04-03,Ontario,-55.0,-22.0,-28.0,-70.0,-62.0,27.0
2020-04-04,Ontario,-57.0,-27.0,-18.0,-63.0,-46.0,16.0
2020-04-05,Ontario,-60.0,-32.0,-11.0,-67.0,-47.0,14.0
2020-04-06,Ontario,-55.0,-23.0,-5.0,-70.0,-63.0,24.0
2020-04-07,Ontario,-55.0,-18.0,-21.0,-69.0,-63.0,25.0
2020-04-08,Ontario,-52.0,-14.0,-10.0,-69.0,-64.0,25.0
2020-04-09,Ontario,-44.0,7.0,-31.0,-68.0,-64.0,25.0
2020-04-10,Ontario,-82.0,-67.0,-38.0,-81.0,-86.0,36.0
2020-04-11,Ontario,-54.0,-9.0,-20.0,-62.0,-48.0,16.0
2020-04-12,Ontario,-80.0,-68.0,-20.0,-70.0,-55.0,15.0
2020-04-13,Ontario,-58.0,-25.0,-47.0,-75.0,-69.0,27.0
2020-04-14,Ontario,-52.0,-14.0,-31.0,-70.0,-63.0,25.0
2020-04-15,Ontario,-53.0,-20.0,-37.0,-70.0,-63.0,26.0
2020-04-16,Ontario,-54.0,-19.0,-32.0,-70.0,-63.0,27.0
2020-04-17,Ontario,-56.0,-23.0,-33.0,-69.0,-62.0,28.0
2020-04-18,Ontario,-58.0,-27.0,-11.0,-58.0,-43.0,15.0
2020-04-19,Ontario,-61.0,-36.0,-36.0,-66.0,-44.0,14.0
2020-04-20,Ontario,-53.0,-23.0,-5.0,-68.0,-62.0,24.0
2020-04-21,Ontario,-56.0,-26.0,-44.0,-70.0,-62.0,25.0
2020-04-22,Ontario,-54.0,-22.0,-27.0,-69.0,-62.0,25.0
2020-04-23,Ontario,-54.0,-21.0,-25.0,-68.0,-62.0,26.0
2020-04-24,Ontario,-56.0,-25.0,-19.0,-67.0,-61.0,26.0
2020-04-25,Ontario,-56.0,-25.0,22.0,-54.0,-41.0,14.0
2020-04-26,Ontario,-59.0,-32.0,-36.0,-65.0,-43.0,14.0
2020-04-27,Ontario,-51.0,-20.0,19.0,-65.0,-60.0,23.0
2020-04-28,Ontario,-51.0,-18.0,-3.0,-65.0,-61.0,18.0
2020-04-29,Ontario,-53.0,-23.0,-31.0,-68.0,-61.0,25.0
2020-04-30,Ontario,-51.0,-18.0,-24.0,-67.0,-61.0,26.0
2020-05-01,Ontario,-51.0,-18.0,10.0,-63.0,-59.0,25.0
2020-05-02,Ontario,-54.0,-23.0,1.0,-54.0,-39.0,14.0
2020-05-03,Ontario,-49.0,-21.0,62.0,-52.0,-36.0,11.0
2020-05-04,Ontario,-49.0,-18.0,-3.0,-66.0,-59.0,23.0
2020-05-05,Ontario,-48.0,-14.0,4.0,-64.0,-59.0,23.0
2020-05-06,Ontario,-47.0,-15.0,16.0,-63.0,-59.0,23.0
2020-05-07,Ontario,-49.0,-14.0,-1.0,-65.0,-59.0,24.0
2020-05-08,Ontario,-51.0,-16.0,-21.0,-65.0,-58.0,25.0
2020-05-09,Ontario,-50.0,-14.0,-32.0,-59.0,-36.0,14.0
2020-05-10,Ontario,-43.0,-16.0,-10.0,-57.0,-32.0,11.0
2020-05-11,Ontario,-49.0,-22.0,-16.0,-66.0,-58.0,23.0
2020-05-12,Ontario,-46.0,-14.0,0.0,-63.0,-56.0,22.0
2020-05-13,Ontario,-42.0,-12.0,35.0,-60.0,-56.0,22.0
2020-05-14,Ontario,-45.0,-15.0,-12.0,-64.0,-57.0,24.0
2020-05-15,Ontario,-46.0,-15.0,-4.0,-63.0,-57.0,24.0
2020-05-16,Ontario,-43.0,-14.0,92.0,-46.0,-33.0,10.0
2020-05-17,Ontario,-40.0,-14.0,33.0,-56.0,-32.0,10.0
2020-05-18,Ontario,-68.0,-56.0,-6.0,-78.0,-83.0,30.0
2020-05-19,Ontario,-36.0,0.0,24.0,-59.0,-54.0,20.0
2020-05-20,Ontario,-33.0,0.0,68.0,-56.0,-54.0,20.0
2020-05-21,Ontario,-33.0,-2.0,80.0,-56.0,-54.0,20.0
2020-05-22,Ontario,-38.0,-8.0,68.0,-56.0,-52.0,20.0
2020-05-23,Ontario,-37.0,-9.0,114.0,-42.0,-25.0,9.0
2020-05-24,Ontario,-34.0,-14.0,100.0,-46.0,-25.0,8.0
2020-05-25,Ontario,-33.0,-7.0,71.0,-57.0,-54.0,19.0
2020-05-26,Ontario,-33.0,-5.0,60.0,-56.0,-51.0,18.0
2020-05-27,Ontario,-32.0,-5.0,60.0,-56.0,-52.0,19.0
2020-05-28,Ontario,-36.0,-9.0,13.0,-58.0,-52.0,21.0
2020-05-29,Ontario,-38.0,-10.0,17.0,-57.0,-50.0,21.0
2020-05-30,Ontario,-36.0,-9.0,67.0,-41.0,-16.0,9.0
2020-05-31,Ontario,-32.0,-12.0,84.0,-44.0,-15.0,7.0
2020-06-01,Ontario,-31.0,-6.0,79.0,-54.0,-49.0,17.0
2020-06-02,Ontario,-34.0,-6.0,51.0,-55.0,-49.0,18.0
2020-06-03,Ontario,-33.0,-6.0,58.0,-55.0,-49.0,19.0
2020-06-04,Ontario,-31.0,-3.0,96.0,-53.0,-49.0,18.0
2020-06-05,Ontario,-35.0,-9.0,71.0,-55.0,-48.0,18.0
2020-06-06,Ontario,-33.0,-7.0,131.0,-40.0,-15.0,8.0
2020-06-07,Ontario,-28.0,-10.0,143.0,-43.0,-14.0,6.0
2020-06-08,Ontario,-29.0,-6.0,98.0,-54.0,-48.0,16.0
2020-06-09,Ontario,-31.0,-5.0,88.0,-54.0,-47.0,17.0
2020-06-10,Ontario,-30.0,-6.0,45.0,-56.0,-48.0,18.0
2020-06-11,Ontario,-28.0,-2.0,91.0,-52.0,-47.0,18.0
2020-06-12,Ontario,-31.0,-6.0,88.0,-52.0,-46.0,17.0
2020-06-13,Ontario,-29.0,-6.0,139.0,-36.0,-9.0,7.0
2020-06-14,Ontario,-25.0,-9.0,153.0,-40.0,-9.0,5.0
2020-06-15,Ontario,-26.0,-4.0,108.0,-52.0,-47.0,16.0
2020-06-16,Ontario,-26.0,0.0,112.0,-51.0,-46.0,15.0
2020-06-17,Ontario,-26.0,-2.0,110.0,-51.0,-46.0,16.0
2020-06-18,Ontario,-25.0,2.0,121.0,-50.0,-46.0,16.0
2020-06-19,Ontario,-27.0,-1.0,117.0,-49.0,-45.0,14.0
2020-06-20,Ontario,-27.0,1.0,166.0,-34.0,-7.0,4.0
2020-06-21,Ontario,-24.0,-6.0,141.0,-40.0,-4.0,3.0
2020-06-22,Ontario,-27.0,-6.0,86.0,-52.0,-48.0,15.0
2020-06-23,Ontario,-28.0,-4.0,48.0,-53.0,-48.0,16.0
2020-06-24,Ontario,-23.0,0.0,85.0,-49.0,-46.0,16.0
2020-06-25,Ontario,-22.0,2.0,120.0,-47.0,-45.0,15.0
2020-06-26,Ontario,-26.0,-2.0,137.0,-46.0,-44.0,14.0
2020-06-27,Ontario,-27.0,-4.0,140.0,-32.0,-9.0,5.0
2020-06-28,Ontario,-22.0,-7.0,194.0,-33.0,-3.0,3.0
2020-06-29,Ontario,-18.0,3.0,140.0,-50.0,-47.0,13.0
2020-06-30,Ontario,-7.0,29.0,145.0,-46.0,-45.0,11.0
2020-07-01,Ontario,-47.0,-39.0,276.0,-59.0,-71.0,18.0
2020-07-02,Ontario,-16.0,11.0,136.0,-49.0,-49.0,14.0
2020-07-03,Ontario,-22.0,4.0,157.0,-49.0,-51.0,15.0
2020-07-04,Ontario,-25.0,-3.0,203.0,-34.0,-9.0,4.0
2020-07-05,Ontario,-20.0,-7.0,184.0,-36.0,-8.0,2.0
2020-07-06,Ontario,-19.0,2.0,135.0,-50.0,-47.0,14.0
2020-07-07,Ontario,-20.0,3.0,120.0,-49.0,-46.0,14.0
2020-07-08,Ontario,-20.0,1.0,106.0,-50.0,-46.0,14.0
2020-07-09,Ontario,-20.0,4.0,121.0,-49.0,-45.0,14.0
2020-07-10,Ontario,-25.0,-2.0,108.0,-49.0,-45.0,14.0
2020-07-11,Ontario,-26.0,-3.0,88.0,-38.0,-9.0,6.0
2020-07-12,Ontario,-18.0,-5.0,180.0,-35.0,-6.0,3.0
2020-07-13,Ontario,-19.0,-1.0,126.0,-50.0,-46.0,13.0
2020-07-14,Ontario,-19.0,2.0,142.0,-49.0,-45.0,13.0
2020-07-15,Ontario,-18.0,1.0,133.0,-50.0,-45.0,13.0
2020-07-16,Ontario,-21.0,2.0,69.0,-51.0,-45.0,15.0
2020-07-17,Ontario,-21.0,0.0,162.0,-47.0,-43.0,12.0
2020-07-18,Ontario,-22.0,-2.0,210.0,-32.0,-6.0,3.0
2020-07-19,Ontario,-23.0,-9.0,111.0,-40.0,-10.0,4.0
2020-07-20,Ontario,-17.0,3.0,154.0,-49.0,-46.0,12.0
2020-07-21,Ontario,-18.0,3.0,145.0,-49.0,-45.0,13.0
2020-07-22,Ontario,-21.0,-2.0,68.0,-52.0,-45.0,15.0
2020-07-23,Ontario,-18.0,4.0,148.0,-48.0,-44.0,13.0
2020-07-24,Ontario,-22.0,-1.0,165.0,-47.0,-43.0,12.0
2020-07-25,Ontario,-22.0,-3.0,220.0,-31.0,-5.0,2.0
2020-07-26,Ontario,-17.0,-6.0,191.0,-35.0,-6.0,2.0
2020-07-27,Ontario,-20.0,-1.0,109.0,-51.0,-47.0,13.0
2020-07-28,Ontario,-18.0,4.0,147.0,-49.0,-45.0,12.0
2020-07-29,Ontario,-16.0,2.0,125.0,-49.0,-45.0,13.0
2020-07-30,Ontario,-14.0,7.0,155.0,-46.0,-45.0,12.0
2020-07-31,Ontario,-17.0,4.0,180.0,-43.0,-45.0,10.0
2020-08-01,Ontario,-21.0,-3.0,229.0,-28.0,-9.0,1.0
2020-08-02,Ontario,-18.0,-6.0,86.0,-40.0,-14.0,4.0
2020-08-03,Ontario,-30.0,-23.0,178.0,-61.0,-74.0,18.0
2020-08-04,Ontario,-18.0,3.0,63.0,-50.0,-47.0,13.0
2020-08-05,Ontario,-13.0,5.0,148.0,-47.0,-45.0,12.0
2020-08-06,Ontario,-13.0,4.0,173.0,-46.0,-44.0,12.0
2020-08-07,Ontario,-19.0,-3.0,169.0,-45.0,-43.0,11.0
2020-08-08,Ontario,-18.0,-4.0,232.0,-28.0,-5.0,1.0
2020-08-09,Ontario,-14.0,-7.0,180.0,-33.0,-6.0,1.0
2020-08-10,Ontario,-16.0,-2.0,142.0,-50.0,-45.0,12.0
2020-08-11,Ontario,-16.0,1.0,128.0,-49.0,-44.0,12.0
2020-08-12,Ontario,-14.0,0.0,155.0,-48.0,-44.0,12.0
2020-08-13,Ontario,-14.0,2.0,164.0,-47.0,-44.0,12.0
2020-08-14,Ontario,-18.0,-2.0,165.0,-45.0,-43.0,10.0
2020-08-15,Ontario,-18.0,-4.0,225.0,-28.0,-5.0,1.0
2020-08-16,Ontario,-15.0,-7.0,127.0,-35.0,-8.0,2.0
2020-08-17,Ontario,-18.0,-4.0,107.0,-50.0,-45.0,12.0
2020-08-18,Ontario,-15.0,1.0,136.0,-48.0,-43.0,11.0
2020-08-19,Ontario,-14.0,-1.0,140.0,-48.0,-43.0,12.0
2020-08-20,Ontario,-13.0,3.0,149.0,-46.0,-43.0,11.0
2020-08-21,Ontario,-18.0,-3.0,148.0,-45.0,-42.0,10.0
2020-08-22,Ontario,-18.0,-4.0,210.0,-29.0,-4.0,1.0
2020-08-23,Ontario,-13.0,-7.0,180.0,-32.0,-5.0,0.0
2020-08-24,Ontario,-16.0,-3.0,134.0,-49.0,-44.0,11.0
2020-08-25,Ontario,-15.0,2.0,141.0,-47.0,-43.0,11.0
2020-08-26,Ontario,-16.0,-2.0,94.0,-48.0,-43.0,12.0
2020-08-27,Ontario,-14.0,2.0,114.0,-46.0,-42.0,12.0
2020-08-28,Ontario,-18.0,-3.0,122.0,-45.0,-41.0,11.0
2020-08-29,Ontario,-17.0,-1.0,132.0,-30.0,-6.0,2.0
2020-08-30,Ontario,-10.0,-4.0,193.0,-28.0,-4.0,0.0
2020-08-31,Ontario,-12.0,1.0,142.0,-46.0,-43.0,10.0
2020-09-01,Ontario,-13.0,3.0,122.0,-45.0,-43.0,10.0
2020-09-02,Ontario,-14.0,-1.0,87.0,-48.0,-43.0,12.0
2020-09-03,Ontario,-12.0,3.0,138.0,-44.0,-42.0,10.0
2020-09-04,Ontario,-13.0,2.0,142.0,-42.0,-43.0,9.0
2020-09-05,Ontario,-16.0,0.0,176.0,-29.0,-9.0,1.0
2020-09-06,Ontario,-3.0,2.0,235.0,-28.0,-8.0,-1.0
2020-09-07,Ontario,-43.0,-42.0,119.0,-63.0,-80.0,20.0
2020-09-08,Ontario,-13.0,11.0,53.0,-47.0,-44.0,11.0
2020-09-09,Ontario,-16.0,0.0,63.0,-48.0,-42.0,12.0
2020-09-10,Ontario,-14.0,2.0,85.0,-46.0,-41.0,11.0
2020-09-11,Ontario,-17.0,-3.0,111.0,-44.0,-39.0,10.0
2020-09-12,Ontario,-14.0,0.0,165.0,-28.0,-2.0,2.0
2020-09-13,Ontario,-13.0,-4.0,103.0,-34.0,-6.0,3.0
2020-09-14,Ontario,-15.0,-2.0,91.0,-48.0,-39.0,11.0
2020-09-15,Ontario,-15.0,0.0,82.0,-47.0,-38.0,11.0
2020-09-16,Ontario,-16.0,-4.0,93.0,-47.0,-39.0,11.0
2020-09-17,Ontario,-16.0,-1.0,91.0,-46.0,-39.0,11.0
2020-09-18,Ontario,-18.0,-5.0,83.0,-45.0,-37.0,10.0
2020-09-19,Ontario,-15.0,-1.0,133.0,-32.0,-3.0,3.0
2020-09-20,Ontario,-11.0,-3.0,139.0,-35.0,-3.0,2.0
2020-09-21,Ontario,-18.0,-4.0,82.0,-49.0,-40.0,11.0
2020-09-22,Ontario,-19.0,-1.0,78.0,-48.0,-39.0,11.0
2020-09-23,Ontario,-19.0,-2.0,82.0,-48.0,-38.0,12.0
